customer_id,signup_date,age,region,plan,monthly_fee,tenure_months,avg_weekly_hours,num_profiles,devices,support_tickets,last_login_days,monthly_spend,payment_method,auto_renew,satisfaction,churned
CU801802,2022-12-09,43,South,Standard,14.99,4,4.3,1,4,0,21,14.99,applepay,1,4.0,0
CU801325,2025-04-27,49,North,Standard,14.99,27,21.3,5,2,1,1,14.99,card,1,3.0,0
CU800804,2022-04-15,45,South,Standard,14.99,8,3.8,2,5,1,0,14.99,paypal,1,3.0,0
CU802029,2023-06-22,22,South,Basic,8.99,31,7.2,2,3,0,0,8.99,applepay,0,4.0,0
CU801201,2022-04-08,46,North,Premium,19.99,39,6.9,3,3,0,22,19.99,card,1,3.0,0
CU801922,2024-07-21,26,West,Standard,14.99,29,5.6,2,3,1,19,21.99,paypal,1,3.0,0
CU800024,2024-09-04,47,West,Premium,19.99,14,20.1,1,2,0,3,19.99,paypal,1,4.0,0
CU801173,2025-04-25,27,East,Basic,8.99,4,2.0,3,3,0,10,12.49,card,1,2.0,0
CU801355,2024-12-20,16,North,Basic,8.99,21,0.5,1,5,1,19,8.99,card,0,5.0,0
CU800912,2022-02-20,35,East,Standard,14.99,4,12.8,2,1,1,24,14.99,card,1,3.0,0
CU802121,2024-01-03,45,North,Standard,14.99,23,5.7,4,5,2,1,21.99,card,0,3.0,1
CU800571,2022-02-01,31,South,Standard,14.99,9,4.8,4,2,0,1,14.99,card,0,3.0,0
CU801107,2024-04-15,52,South,Premium,19.99,18,7.0,1,6,1,3,19.99,card,1,3.0,0
CU802225,2025-04-11,26,East,Premium,19.99,16,6.6,3,3,1,7,19.99,card,1,4.0,0
CU800675,2023-04-05,45,South,Basic,8.99,17,12.4,2,3,0,21,12.49,card,0,2.0,0
CU800945,2025-05-17,53,West,Basic,8.99,4,4.5,3,2,1,11,8.99,card,0,1.0,1
CU801959,2025-05-23,22,West,Standard,14.99,14,8.3,3,5,0,4,14.99,card,0,4.0,0
CU800987,2022-01-27,16,North,Premium,19.99,22,5.7,2,4,1,6,19.99,card,0,4.0,0
CU801018,2022-07-24,26,East,Standard,14.99,20,6.4,5,3,1,10,14.99,paypal,0,4.0,0
CU801172,2025-02-08,75,South,Standard,14.99,22,10.9,1,3,2,0,14.99,applepay,1,4.0,0
CU801934,2024-03-18,40,East,Standard,14.99,16,2.7,2,5,2,0,21.99,card,1,1.0,1
CU800911,2024-05-20,47,East,Standard,14.99,15,6.5,1,4,0,8,14.99,card,1,4.0,0
CU801125,2024-03-17,45,east,Basic,8.99,7,6.2,2,3,1,5,8.99,card,0,3.0,0
CU801243,2024-01-04,37,South,Standard,14.99,8,1.4,3,4,0,7,18.49,card,1,3.0,0
CU802253,2022-04-18,27,South,Standard,14.99,10,2.3,1,4,0,0,18.49,card,0,4.0,0
CU802348,2022-08-19,47,West,Standard,14.99,27,5.5,3,1,0,4,14.99,card,1,3.0,0
CU801063,2025-04-18,22,South,Premium,19.99,11,3.8,1,2,2,2,23.49,card,1,4.0,0
CU802535,2023-02-23,45,North,Basic,8.99,22,3.4,3,1,2,9,12.49,card,0,5.0,0
CU800659,2024-01-13,35,West,Standard,14.99,6,1.5,2,1,0,8,14.99,card,1,3.0,0
CU802157,2023-03-17,19,South,Standard,14.99,6,9.2,1,3,0,21,14.99,card,1,4.0,0
CU801178,2023-03-07,42,East,Standard,14.99,14,7.8,1,3,0,21,18.49,applepay,1,1.0,0
CU801941,2022-02-01,46,North,Basic,8.99,46,1.0,3,2,1,1,8.99,card,1,3.0,0
CU800504,2022-01-07,33,South,Basic,8.99,19,4.2,2,3,2,8,8.99,paypal,0,3.0,1
CU801053,2023-07-17,32,east,Standard,14.99,7,8.9,5,5,1,0,14.99,card,0,3.0,1
CU800279,2024-07-20,20,North,Basic,8.99,12,8.1,1,3,1,4,8.99,paypal,1,3.0,0
CU801430,2024-07-09,34,North,Standard,14.99,1,3.1,3,4,0,18,14.99,card,1,,0
CU801115,2024-05-24,24,East,Standard,14.99,31,5.8,3,2,0,6,14.99,card,1,3.0,0
CU800862,2022-06-19,49,East,Premium,19.99,6,8.9,1,3,0,11,23.49,card,1,3.0,0
CU800323,2024-03-24,70,South,Standard,14.99,9,1.3,2,7,1,16,18.49,card,1,3.0,0
CU801282,2024-06-11,43,South,Standard,14.99,9,2.5,2,3,0,13,18.49,applepay,1,4.0,0
CU802011,2025-03-10,39,North,Basic,8.99,5,3.8,1,3,0,0,15.99,card,1,5.0,0
CU801084,2024-09-04,47,East,Standard,14.99,36,16.5,3,3,0,6,14.99,giftcard,1,2.0,0
CU801947,2022-07-14,48,West,Basic,8.99,14,6.0,4,3,1,34,8.99,paypal,1,4.0,0
CU800127,2023-02-05,22,South,Basic,8.99,5,15.0,2,3,0,3,8.99,giftcard,1,4.0,0
CU800030,2022-10-16,41,West,Standard,14.99,19,7.3,2,1,0,4,14.99,applepay,1,3.0,0
CU802495,2024-02-08,54,East,Basic,8.99,15,6.5,5,5,1,6,8.99,paypal,1,4.0,0
CU800613,2023-08-18,32,South,Premium,19.99,29,14.2,1,4,0,6,23.49,card,1,5.0,0
CU801788,2022-03-14,16,East,Basic,8.99,25,9.8,4,2,1,9,8.99,card,0,3.0,0
CU801322,2022-12-17,43,West,Premium,19.99,20,8.1,3,4,2,3,26.99,paypal,1,,0
CU800289,2024-06-07,24,South,Standard,14.99,22,5.1,1,7,2,18,14.99,paypal,1,4.0,0
CU800355,2022-10-14,20,North,Premium,19.99,18,10.7,1,1,0,5,19.99,paypal,0,5.0,1
CU802507,2022-07-21,32,East,Standard,14.99,11,0.3,3,1,0,12,14.99,applepay,0,,0
CU802068,2023-07-08,37,east,Standard,14.99,14,5.3,2,3,1,11,18.49,card,1,5.0,0
CU800792,2022-07-16,29,North,Premium,19.99,7,11.9,2,2,0,12,19.99,card,1,,1
CU800102,2024-07-27,46,West,Basic,8.99,10,11.1,1,5,1,14,8.99,applepay,1,4.0,0
CU801935,2023-05-31,47,South,Basic,8.99,12,3.9,1,3,0,12,8.99,card,1,2.0,0
CU800558,2024-11-20,46,West,Standard,14.99,34,,2,3,0,5,18.49,card,1,5.0,0
CU801556,2024-05-23,39,West,Standard,14.99,7,5.6,1,3,0,9,14.99,applepay,1,3.0,0
CU801293,2022-12-21,16,South,Standard,14.99,12,5.5,1,3,2,15,14.99,applepay,0,3.0,1
CU801467,2023-10-06,16,South,Premium,19.99,22,6.2,1,2,0,1,19.99,paypal,0,5.0,0
CU801793,2022-04-08,56,south,Standard,14.99,4,1.8,3,6,0,6,14.99,card,1,,0
CU802285,2022-06-19,16,North,Premium,19.99,39,11.5,1,2,0,2,26.99,card,0,1.0,0
CU800550,2024-01-27,64,East,Standard,14.99,10,4.8,1,1,0,4,14.99,card,1,4.0,0
CU801375,2024-06-25,41,South,Standard,14.99,8,6.8,2,4,0,12,14.99,card,1,1.0,0
CU800927,2024-08-26,32,East,Basic,8.99,2,1.5,3,4,0,29,8.99,card,1,,1
CU802242,2024-09-22,30,South,Basic,8.99,10,9.4,4,3,0,27,8.99,card,1,4.0,0
CU801695,2023-02-25,51,South,Premium,19.99,3,6.0,1,3,0,15,26.99,card,1,3.0,0
CU802140,2023-01-14,53,North,Premium,19.99,2,4.2,2,3,1,7,19.99,card,1,5.0,0
CU801154,2024-08-12,26,West,Standard,14.99,17,0.2,3,4,1,4,14.99,card,0,4.0,0
CU802453,2024-10-28,45,South,Standard,14.99,17,22.7,2,2,0,32,14.99,card,0,2.0,0
CU801332,2024-01-17,32,North,Standard,14.99,10,3.6,3,3,2,7,18.49,card,1,5.0,0
CU800095,2023-09-22,36,West,Basic,8.99,24,0.1,1,4,0,2,8.99,paypal,1,3.0,0
CU801552,2024-06-10,32,North,Basic,8.99,16,6.3,2,3,1,11,8.99,paypal,1,5.0,0
CU802546,2022-12-11,37,West,Standard,14.99,15,4.7,3,4,1,1,14.99,card,1,5.0,0
CU802233,2022-02-05,42,South,Basic,8.99,17,1.5,1,1,1,16,8.99,applepay,1,1.0,1
CU800784,2025-02-02,38,West,Premium,19.99,29,8.4,3,5,1,16,19.99,card,0,4.0,0
CU802510,2024-11-06,43,West,Basic,8.99,30,17.4,3,1,1,10,8.99,card,0,3.0,0
CU802086,2022-02-22,54,South,Standard,14.99,12,2.6,4,2,3,13,18.49,card,1,5.0,0
CU802450,2022-10-28,39,South,Standard,14.99,15,6.0,2,6,1,24,18.49,card,1,4.0,0
CU800420,2023-10-05,43,East,Basic,8.99,17,5.1,3,5,1,8,8.99,paypal,1,4.0,0
CU802485,2024-03-01,40,West,Premium,19.99,5,6.1,1,4,0,0,19.99,card,1,4.0,0
CU801511,2023-09-14,21,North,Premium,19.99,15,4.7,3,7,0,8,19.99,paypal,1,4.0,1
CU801801,2022-06-04,16,West,Standard,14.99,24,0.7,3,4,0,1,18.49,paypal,0,2.0,1
CU800452,2023-01-12,37,South,Premium,19.99,4,4.3,1,3,0,3,23.49,card,1,3.0,0
CU800848,2023-12-12,48,South,Basic,8.99,17,0.4,1,2,0,3,12.49,card,0,3.0,0
CU801182,2022-07-10,31,North,Premium,19.99,21,10.4,1,5,0,17,19.99,applepay,1,4.0,0
CU801790,2023-02-04,54,south,Premium,19.99,8,3.5,1,2,0,0,23.49,card,1,1.0,0
CU801892,2023-03-07,37,East,Premium,19.99,12,1.8,3,4,1,12,19.99,applepay,1,5.0,1
CU800645,2025-04-04,24,East,Standard,14.99,25,5.8,1,4,2,18,18.49,card,1,5.0,0
CU801541,2022-02-10,24,West,Standard,14.99,4,12.4,3,2,1,0,14.99,applepay,1,4.0,0
CU800082,2024-06-03,42,North,Standard,14.99,20,15.6,2,6,0,19,14.99,card,1,4.0,0
CU802135,2022-07-16,33,south,Standard,14.99,6,5.6,3,2,3,7,14.99,paypal,1,4.0,0
CU802509,2022-06-15,47,East,Standard,14.99,7,9.4,3,2,1,2,14.99,giftcard,1,4.0,0
CU800625,2022-04-29,27,West,Standard,14.99,21,3.0,1,5,1,18,14.99,card,0,4.0,1
CU802000,2023-08-09,46,West,Basic,8.99,22,6.3,4,4,2,13,8.99,card,0,3.0,0
CU801040,2023-04-20,41,South,Basic,8.99,16,13.4,2,4,2,0,8.99,card,1,3.0,0
CU800930,2023-04-05,29,West,Standard,14.99,11,4.1,4,2,0,6,18.49,applepay,1,3.0,0
CU801109,2025-02-17,29,West,Premium,19.99,24,6.8,1,7,1,3,19.99,card,1,2.0,0
CU800573,2024-04-26,58,East,Basic,8.99,16,3.4,4,6,1,4,12.49,giftcard,0,4.0,0
CU802598,2022-12-03,44,north,Premium,19.99,19,3.9,4,2,0,6,23.49,card,1,2.0,0
CU800475,2024-07-25,66,North,Standard,14.99,46,6.6,1,6,2,0,18.49,paypal,0,4.0,0
CU801148,2022-12-17,56,North,Standard,14.99,7,6.0,5,5,0,5,14.99,card,1,3.0,0
CU800591,2024-04-08,33,South,Standard,14.99,7,5.2,5,1,0,12,14.99,giftcard,0,3.0,0
CU801483,2023-10-05,32,North,Standard,14.99,35,4.8,1,6,1,74,14.99,giftcard,0,3.0,1
CU800962,2024-11-30,26,North,Basic,8.99,22,0.2,2,4,0,13,8.99,paypal,0,1.0,1
CU801436,2024-11-03,16,South,Standard,14.99,14,4.7,2,2,1,1,14.99,card,1,3.0,0
CU801735,2022-04-12,57,East,Premium,19.99,1,3.3,1,4,0,0,19.99,card,1,5.0,0
CU802009,2024-11-14,16,North,Standard,14.99,23,3.8,3,3,1,1,14.99,applepay,1,4.0,0
CU802303,2022-06-23,64,East,Standard,14.99,5,11.5,1,1,1,0,14.99,paypal,1,,0
CU801678,2023-05-29,36,West,Standard,14.99,15,7.7,3,3,1,18,14.99,card,0,3.0,0
CU801291,2024-09-01,37,West,Standard,14.99,11,5.3,3,2,1,7,14.99,giftcard,1,1.0,0
CU800320,2023-01-18,26,East,Basic,8.99,11,4.8,2,3,2,1,12.49,card,0,3.0,1
CU801919,2024-03-15,29,West,Premium,19.99,7,6.0,2,2,1,2,19.99,card,1,4.0,0
CU800664,2025-02-01,48,South,Basic,8.99,15,2.2,1,2,0,3,8.99,card,1,3.0,0
CU801502,2022-11-14,17,West,Standard,14.99,8,2.1,2,5,2,3,14.99,card,0,3.0,0
CU802490,2022-01-06,24,North,Basic,8.99,9,4.9,2,3,0,12,8.99,card,1,,0
CU801636,2022-01-30,27,South,Standard,14.99,9,6.1,3,2,1,4,14.99,card,1,1.0,0
CU802307,2025-04-20,54,West,Premium,19.99,21,0.6,2,2,2,2,19.99,card,0,4.0,1
CU801280,2022-02-27,33,North,Standard,14.99,11,9.2,4,3,1,4,18.49,card,0,3.0,1
CU800086,2022-01-31,18,East,Premium,19.99,11,11.5,5,3,1,8,19.99,card,0,3.0,0
CU800653,2023-05-07,32,North,Standard,14.99,10,2.3,3,3,2,1,14.99,paypal,1,4.0,0
CU800222,2023-10-29,43,west,Standard,14.99,19,1.6,1,3,1,8,21.99,paypal,1,2.0,0
CU802362,2024-10-20,61,North,Basic,8.99,2,2.2,2,4,1,5,12.49,paypal,0,,1
CU801239,2025-01-28,32,East,Standard,14.99,8,9.9,1,6,0,2,14.99,card,1,4.0,0
CU800182,2024-03-16,16,East,Premium,19.99,13,9.9,1,4,0,2,19.99,card,1,4.0,0
CU800557,2023-10-20,55,West,Basic,8.99,10,2.9,1,2,1,3,8.99,card,1,3.0,0
CU801388,2025-03-24,29,North,Standard,14.99,12,5.6,3,3,0,8,14.99,card,0,4.0,0
CU802326,2023-11-03,23,North,Basic,8.99,11,4.6,2,3,0,7,12.49,card,0,4.0,1
CU800615,2022-12-03,52,East,Premium,19.99,26,1.3,1,2,3,9,19.99,card,0,,1
CU800825,2025-05-01,40,East,Basic,8.99,4,1.9,1,3,0,8,15.99,applepay,1,5.0,0
CU801143,2023-03-07,39,east,Basic,8.99,21,0.2,3,2,1,6,12.49,card,0,3.0,0
CU802570,2023-05-28,30,East,Standard,14.99,1,8.8,5,4,2,0,14.99,card,0,3.0,0
CU801803,2023-01-15,40,East,Basic,8.99,30,4.9,2,4,2,2,8.99,card,0,3.0,0
CU801297,2023-05-13,40,West,Premium,19.99,13,16.1,2,2,0,6,26.99,card,1,3.0,0
CU800101,2024-12-13,42,South,Premium,19.99,3,11.8,1,3,3,9,19.99,paypal,0,4.0,1
CU801646,2023-12-25,36,South,Standard,14.99,20,5.4,2,4,1,21,14.99,card,1,2.0,0
CU801206,2022-11-26,22,North,Standard,14.99,9,3.0,4,6,2,6,14.99,paypal,1,,0
CU801573,2024-04-01,35,South,Standard,14.99,2,17.2,5,1,1,19,14.99,card,1,3.0,1
CU800605,2024-05-29,32,South,Premium,19.99,20,4.4,2,6,0,5,19.99,paypal,1,5.0,0
CU801419,2023-04-21,36,South,Standard,14.99,22,22.7,2,1,0,2,18.49,paypal,1,4.0,0
CU802306,2025-01-31,50,West,Premium,19.99,11,6.1,1,4,0,9,23.49,card,0,2.0,0
CU801114,2023-12-03,35,South,Standard,14.99,21,13.3,2,2,0,14,14.99,card,1,3.0,1
CU801977,2022-11-22,31,South,Premium,19.99,13,7.5,3,5,0,6,19.99,card,1,2.0,0
CU800085,2022-03-28,38,West,Premium,19.99,29,8.6,1,7,0,18,23.49,paypal,1,5.0,0
CU801287,2022-03-06,42,North,Standard,14.99,20,16.0,2,4,0,1,14.99,paypal,1,4.0,0
CU800245,2024-08-15,49,North,Standard,14.99,25,7.5,1,6,0,18,14.99,applepay,1,5.0,0
CU802443,2023-08-24,45,East,Standard,14.99,13,4.1,2,5,2,3,14.99,paypal,1,5.0,0
CU800385,2023-10-30,60,West,Standard,14.99,17,2.4,3,1,0,0,14.99,card,1,3.0,0
CU800266,2022-05-29,41,West,Premium,19.99,12,14.1,4,2,2,24,23.49,paypal,0,4.0,0
CU802380,2024-06-03,32,east,Standard,14.99,7,2.3,2,5,1,48,14.99,paypal,1,2.0,0
CU800999,2024-04-06,48,West,Standard,14.99,29,7.3,3,5,2,0,14.99,card,1,4.0,0
CU800118,2023-12-14,22,West,Standard,14.99,22,5.3,1,1,0,0,14.99,card,0,4.0,0
CU800268,2022-10-02,41,East,Standard,14.99,2,8.2,2,6,0,14,14.99,card,1,,0
CU802038,2023-07-23,36,South,Basic,8.99,7,5.4,1,2,1,0,8.99,applepay,0,5.0,0
CU801776,2022-09-13,24,West,Basic,8.99,32,,1,2,1,6,8.99,paypal,0,5.0,0
CU800234,2022-08-29,74,West,Basic,8.99,4,12.4,4,2,0,6,8.99,card,0,3.0,0
CU800835,2022-04-21,54,South,Standard,14.99,60,8.7,3,4,2,19,18.49,applepay,1,4.0,0
CU801917,2022-09-29,42,South,Premium,19.99,12,7.1,3,3,3,2,26.99,card,0,4.0,0
CU801116,2022-03-14,72,South,Standard,14.99,39,8.1,2,2,0,2,14.99,applepay,1,5.0,0
CU801108,2023-09-05,34,East,Standard,14.99,31,5.8,3,4,0,2,14.99,paypal,1,1.0,0
CU800774,2023-06-16,48,South,Standard,14.99,60,8.7,1,4,0,13,14.99,paypal,1,4.0,0
CU801906,2022-02-23,27,West,Basic,8.99,13,8.7,1,2,0,0,8.99,card,0,4.0,0
CU800683,2022-02-07,30,South,Standard,14.99,8,12.0,3,5,1,12,14.99,paypal,1,4.0,0
CU802185,2023-06-20,50,East,Basic,8.99,30,8.4,3,5,0,2,12.49,paypal,1,3.0,0
CU801152,2024-10-12,74,South,Standard,14.99,23,7.7,1,3,0,7,14.99,paypal,1,4.0,0
CU801022,2022-10-17,18,North,Standard,14.99,7,6.1,1,5,1,10,14.99,card,0,3.0,0
CU802113,2023-01-20,53,South,Standard,14.99,18,4.6,3,4,0,16,14.99,card,1,4.0,1
CU802164,2022-05-15,37,South,Standard,14.99,3,3.3,2,2,0,7,14.99,card,1,3.0,0
CU801736,2025-05-16,53,South,Standard,14.99,4,7.4,4,2,0,12,18.49,applepay,1,4.0,1
CU802377,2024-09-05,38,South,Premium,19.99,20,16.5,2,5,1,1,19.99,card,1,,0
CU801477,2023-04-03,25,East,Premium,19.99,25,7.7,3,3,2,5,19.99,paypal,1,5.0,0
CU800455,2024-03-18,33,East,Premium,19.99,11,6.1,4,3,2,27,23.49,paypal,1,5.0,0
CU801551,2024-06-18,48,North,Premium,19.99,12,4.1,2,2,0,13,19.99,applepay,1,4.0,0
CU801865,2025-02-15,20,North,Standard,14.99,12,5.4,1,1,0,18,14.99,card,0,4.0,0
CU800801,2024-04-21,27,North,Standard,14.99,29,2.0,2,1,2,31,21.99,paypal,1,2.0,0
CU801433,2023-08-25,16,North,Premium,19.99,11,3.0,1,3,1,3,19.99,card,1,3.0,0
CU800100,2022-10-02,54,South,Basic,8.99,27,5.1,3,5,1,10,8.99,card,0,5.0,0
CU801186,2024-04-22,41,North,Standard,14.99,54,2.8,2,2,1,8,14.99,paypal,1,4.0,0
CU800328,2024-09-19,24,West,Standard,14.99,14,3.3,2,2,0,2,14.99,card,1,5.0,0
CU801014,2022-08-11,36,North,Standard,14.99,20,0.8,1,2,0,14,18.49,giftcard,0,4.0,0
CU800453,2023-04-19,27,East,Standard,14.99,16,6.6,4,3,0,3,14.99,card,1,4.0,0
CU802463,2025-04-10,47,East,Standard,14.99,18,3.9,3,5,0,18,14.99,applepay,1,4.0,0
CU801479,2025-04-09,25,South,Premium,19.99,26,4.0,5,3,0,5,19.99,card,0,4.0,1
CU802486,2024-12-27,60,North,Basic,8.99,36,5.6,1,3,0,7,8.99,card,1,4.0,0
CU800596,2025-03-19,52,West,Basic,8.99,11,10.9,1,3,0,11,8.99,card,1,3.0,1
CU802343,2024-08-27,36,north,Basic,8.99,53,5.1,1,3,0,5,8.99,giftcard,0,1.0,0
CU801179,2023-08-17,18,South,Premium,19.99,4,14.3,2,1,0,1,23.49,card,1,4.0,0
CU800074,2022-01-09,55,South,Basic,8.99,14,7.7,3,2,0,50,8.99,card,1,5.0,1
CU800905,2022-06-19,64,East,Standard,14.99,13,18.3,1,2,0,31,21.99,card,0,5.0,0
CU802556,2023-01-20,34,East,Standard,14.99,24,8.8,2,2,0,8,21.99,card,1,2.0,0
CU802218,2024-09-21,54,West,Standard,14.99,20,7.1,3,5,0,1,21.99,card,1,5.0,0
CU800001,2023-06-21,17,South,Premium,19.99,33,1.3,1,2,0,9,19.99,card,1,1.0,0
CU801837,2022-06-28,68,East,Standard,14.99,19,0.9,2,3,0,8,18.49,card,1,4.0,0
CU800304,2023-03-18,25,North,Basic,8.99,13,6.4,4,4,0,0,8.99,paypal,1,5.0,0
CU800208,2025-01-22,40,West,Standard,14.99,14,6.3,4,4,0,5,14.99,card,1,1.0,1
CU800128,2024-04-20,24,North,Premium,19.99,13,4.1,1,4,0,4,23.49,card,1,3.0,0
CU800708,2023-02-12,50,West,Standard,14.99,11,3.1,3,4,0,13,21.99,paypal,1,5.0,0
CU802214,2024-05-24,37,South,Standard,14.99,13,2.1,4,4,1,39,18.49,applepay,1,5.0,0
CU800538,2023-07-29,52,East,Standard,14.99,11,6.6,1,3,0,5,18.49,paypal,1,,0
CU801034,2024-07-18,40,West,Premium,19.99,40,9.2,3,4,1,1,26.99,card,1,4.0,0
CU801439,2022-05-06,58,West,Standard,14.99,20,3.4,2,6,1,2,14.99,applepay,1,3.0,0
CU800306,2024-03-25,48,North,Basic,8.99,17,4.8,1,1,0,7,15.99,card,0,5.0,0
CU801715,2023-03-02,19,North,Standard,14.99,12,7.4,3,4,1,12,18.49,applepay,0,3.0,0
CU802125,2024-04-22,35,west,Standard,14.99,10,0.7,1,2,0,0,21.99,card,0,2.0,0
CU801011,2023-04-19,25,East,Basic,8.99,4,7.6,3,3,0,8,8.99,applepay,1,,0
CU800119,2022-10-07,16,South,Standard,14.99,20,15.9,3,4,2,26,14.99,card,0,5.0,0
CU801276,2023-04-18,30,North,Standard,14.99,5,8.3,3,2,1,4,14.99,giftcard,1,2.0,0
CU800163,2023-09-08,53,North,Basic,8.99,19,7.7,2,2,0,6,12.49,card,0,5.0,0
CU802560,2022-07-03,53,North,Standard,14.99,7,3.8,4,6,0,10,14.99,card,0,1.0,1
CU801306,2025-01-10,51,West,Premium,19.99,20,5.4,1,6,1,16,19.99,card,1,3.0,0
CU801591,2022-01-01,47,North,Basic,8.99,12,4.5,2,4,0,0,8.99,card,1,4.0,0
CU800777,2024-05-25,34,West,Basic,8.99,18,5.0,2,4,1,8,15.99,paypal,1,4.0,0
CU801222,2024-10-26,25,South,Standard,14.99,10,13.0,2,4,1,3,14.99,card,1,3.0,1
CU801819,2022-06-30,34,North,Basic,8.99,2,,2,5,0,7,12.49,paypal,0,4.0,0
CU801605,2024-01-19,29,North,Basic,8.99,28,4.7,3,3,0,9,12.49,card,0,1.0,0
CU801198,2024-07-12,34,North,Premium,19.99,16,7.2,2,4,0,14,23.49,paypal,1,3.0,0
CU802016,2023-05-22,48,East,Standard,14.99,25,3.7,1,3,0,17,14.99,paypal,0,5.0,0
CU802150,2024-07-26,40,North,Basic,8.99,7,5.6,1,3,3,24,8.99,card,0,3.0,1
CU802441,2022-06-29,29,North,Basic,8.99,16,4.9,2,3,0,7,8.99,card,0,5.0,0
CU801188,2022-03-01,69,North,Standard,14.99,10,1.2,2,3,0,9,14.99,card,1,4.0,0
CU802367,2022-07-20,57,West,Basic,8.99,9,12.0,4,3,0,6,12.49,paypal,1,3.0,0
CU801897,2022-06-22,16,north,Standard,14.99,10,4.6,1,3,0,0,21.99,card,1,4.0,0
CU801377,2023-05-09,32,North,Basic,8.99,3,0.4,4,5,0,2,12.49,applepay,1,3.0,0
CU800757,2022-04-27,60,East,Premium,19.99,15,3.0,3,3,0,18,23.49,paypal,0,2.0,0
CU800610,2025-03-17,37,North,Standard,14.99,14,3.7,1,2,0,18,18.49,card,1,1.0,0
CU802079,2024-11-21,45,South,Basic,8.99,12,7.4,2,1,0,11,12.49,card,0,5.0,0
CU801331,2024-06-02,39,North,Basic,8.99,20,4.5,5,2,0,13,8.99,applepay,1,4.0,0
CU801560,2022-05-25,30,East,Basic,8.99,8,0.3,1,2,0,26,12.49,card,0,5.0,1
CU801464,2024-03-05,45,East,Standard,14.99,13,1.3,1,1,0,4,14.99,card,1,4.0,0
CU800855,2023-01-03,36,East,Basic,8.99,24,3.9,1,5,0,10,8.99,card,1,4.0,0
CU801785,2023-01-25,52,North,Standard,14.99,15,4.1,1,1,1,14,14.99,card,1,4.0,0
CU802223,2022-04-26,47,East,Standard,14.99,3,1.7,1,6,2,40,14.99,giftcard,1,3.0,0
CU800729,2024-04-25,26,West,Standard,14.99,6,29.8,1,2,1,19,14.99,card,1,4.0,0
CU801659,2022-04-04,18,East,Standard,14.99,1,6.4,3,1,0,14,14.99,applepay,1,4.0,0
CU800948,2025-03-29,22,West,Premium,19.99,12,5.5,5,3,2,4,23.49,card,1,2.0,0
CU801424,2022-07-09,53,North,Premium,19.99,39,7.7,3,4,2,5,23.49,card,1,3.0,0
CU801967,2025-04-07,44,East,Standard,14.99,16,4.2,2,2,0,4,18.49,applepay,1,4.0,1
CU800847,2024-05-27,53,South,Standard,14.99,13,4.7,2,6,1,0,14.99,card,1,5.0,1
CU802200,2024-03-04,46,North,Basic,8.99,6,8.5,3,4,0,40,15.99,paypal,1,4.0,1
CU802123,2023-12-23,47,West,Premium,19.99,34,6.8,3,4,1,38,26.99,paypal,1,4.0,1
CU801384,2022-05-13,54,East,Premium,19.99,12,2.1,2,5,0,11,19.99,applepay,1,3.0,0
CU802179,2022-08-06,44,West,Basic,8.99,20,4.7,2,3,1,28,8.99,card,1,2.0,0
CU801741,2025-05-21,25,South,Premium,19.99,21,10.0,1,2,0,27,19.99,card,0,5.0,0
CU800022,2025-05-03,36,South,Basic,8.99,5,,2,3,1,3,8.99,paypal,1,2.0,0
CU800349,2025-02-08,45,South,Standard,14.99,16,6.2,2,2,2,12,14.99,card,1,4.0,0
CU802553,2023-10-24,60,North,Basic,8.99,2,8.0,2,5,1,8,15.99,applepay,1,4.0,0
CU800882,2023-07-06,54,West,Basic,8.99,5,0.1,2,3,3,10,8.99,card,1,5.0,1
CU800751,2022-07-28,16,north,Standard,14.99,6,1.0,1,2,0,22,14.99,card,1,2.0,0
CU800599,2022-01-02,62,North,Standard,14.99,3,3.0,2,7,0,29,14.99,paypal,1,3.0,0
CU801397,2024-10-13,44,South,Standard,14.99,2,10.5,3,2,1,3,14.99,card,1,1.0,0
CU801326,2022-08-18,23,South,Standard,14.99,7,5.9,1,5,2,9,14.99,card,1,,0
CU801754,2024-12-06,43,North,Basic,8.99,25,2.8,1,5,2,9,15.99,card,0,4.0,1
CU800638,2022-08-28,55,East,Standard,14.99,15,16.8,3,5,0,18,18.49,card,0,4.0,0
CU801353,2022-04-24,33,West,Premium,19.99,7,6.9,1,3,0,18,23.49,card,1,5.0,0
CU800083,2024-05-14,34,West,Standard,14.99,5,3.5,3,3,1,0,14.99,card,1,4.0,0
CU801255,2024-10-01,44,South,Basic,8.99,20,0.6,3,4,0,1,8.99,card,0,4.0,0
CU801151,2023-03-18,39,East,Standard,14.99,6,2.2,1,5,0,2,21.99,card,1,4.0,0
CU802029,2023-06-22,22,South,Basic,8.99,31,7.2,2,3,0,0,8.99,applepay,0,4.0,0
CU801091,2022-01-26,51,North,Standard,14.99,41,1.6,3,3,1,34,14.99,applepay,1,4.0,0
CU800270,2024-10-15,35,East,Basic,8.99,12,8.7,1,1,1,13,8.99,card,1,,0
CU801025,2025-03-17,38,West,Basic,8.99,6,3.6,3,1,3,6,12.49,card,1,3.0,0
CU802500,2024-07-23,46,West,Basic,8.99,6,9.5,3,2,0,5,12.49,applepay,1,5.0,0
CU800698,2022-09-06,39,South,Standard,14.99,5,4.1,1,3,0,0,18.49,applepay,1,4.0,0
CU800544,2023-02-18,24,North,Premium,19.99,31,4.2,1,6,0,1,23.49,applepay,1,3.0,0
